S No.,Year,State,Industry,Count,Last Update
1125,2024,Maharashtra,Real Estate,71,2025-02-28 01:08:41.847
1126,2024,Maharashtra,Other Specialty Retailers,83,2025-02-28 01:08:42.217
1127,2024,Maharashtra,Safety,17,2025-02-28 01:08:42.581
1128,2024,Maharashtra,Robotics,28,2025-02-28 01:08:42.980
1129,2024,Maharashtra,Passenger Experience,1,2025-02-28 01:08:43.344
1130,2024,Maharashtra,Biotechnology,23,2025-02-28 01:08:43.699
1131,2024,Maharashtra,Waste Management,56,2025-02-28 01:08:44.083
1132,2024,Maharashtra,Toys and Games,32,2025-02-28 01:08:44.817
1133,2024,Dadra and Nagar Haveli and Daman and Diu,Chemicals,1,2025-02-28 01:08:47.181
1134,2024,Dadra and Nagar Haveli and Daman and Diu,Green Technology,1,2025-02-28 01:08:49.203
1135,2024,Dadra and Nagar Haveli and Daman and Diu,Fashion,1,2025-02-28 01:08:49.765
1136,2024,Dadra and Nagar Haveli and Daman and Diu,Finance Technology,1,2025-02-28 01:08:50.052
1137,2024,Dadra and Nagar Haveli and Daman and Diu,Food & Beverages,4,2025-02-28 01:08:50.628
1138,2024,Dadra and Nagar Haveli and Daman and Diu,Technology Hardware,1,2025-02-28 01:08:52.117
1139,2024,Dadra and Nagar Haveli and Daman and Diu,Healthcare & Lifesciences,1,2025-02-28 01:08:52.424
1140,2024,Dadra and Nagar Haveli and Daman and Diu,Internet of Things,1,2025-02-28 01:08:52.719
1141,2024,Dadra and Nagar Haveli and Daman and Diu,IT Services,1,2025-02-28 01:08:53.026
1142,2024,Dadra and Nagar Haveli and Daman and Diu,Professional & Commercial Services,1,2025-02-28 01:08:55.706
1143,2024,Dadra and Nagar Haveli and Daman and Diu,Textiles & Apparel,1,2025-02-28 01:08:56.862
1144,2024,Dadra and Nagar Haveli and Daman and Diu,Logistics,1,2025-02-28 01:08:57.733
1145,2024,Dadra and Nagar Haveli and Daman and Diu,Other Specialty Retailers,1,2025-02-28 01:08:59.242
1146,2024,Puducherry,Construction,4,2025-02-28 01:09:04.650
1147,2024,Puducherry,Agriculture,1,2025-02-28 01:09:04.937
1148,2024,Puducherry,AI,2,2025-02-28 01:09:05.534
1149,2024,Puducherry,Green Technology,2,2025-02-28 01:09:05.832
1150,2024,Puducherry,Food & Beverages,2,2025-02-28 01:09:07.311
1151,2024,Puducherry,Education,2,2025-02-28 01:09:08.178
1152,2024,Puducherry,Renewable Energy,1,2025-02-28 01:09:08.458
1153,2024,Puducherry,Technology Hardware,1,2025-02-28 01:09:08.736
1154,2024,Puducherry,Healthcare & Lifesciences,2,2025-02-28 01:09:09.007
1155,2024,Puducherry,IT Services,5,2025-02-28 01:09:09.548
1156,2024,Puducherry,Professional & Commercial Services,1,2025-02-28 01:09:12.008
1157,2024,Puducherry,Transportation & Storage,1,2025-02-28 01:09:13.644
1158,2024,Puducherry,Travel & Tourism,1,2025-02-28 01:09:14.209
1159,2024,Puducherry,Security Solutions,1,2025-02-28 01:09:14.474
1160,2024,Puducherry,Waste Management,1,2025-02-28 01:09:16.640
1161,2024,Meghalaya,Construction,1,2025-02-28 01:09:20.177
1162,2024,Meghalaya,Agriculture,2,2025-02-28 01:09:20.448
1163,2024,Meghalaya,Events,1,2025-02-28 01:09:21.530
1164,2024,Meghalaya,Food & Beverages,2,2025-02-28 01:09:22.616
1165,2024,Meghalaya,Education,2,2025-02-28 01:09:23.447
1166,2024,Meghalaya,Healthcare & Lifesciences,1,2025-02-28 01:09:24.264
1167,2024,Meghalaya,Marketing,2,2025-02-28 01:09:25.367
1168,2024,Meghalaya,Retail,1,2025-02-28 01:09:26.745
1169,2024,Meghalaya,Social Impact,1,2025-02-28 01:09:27.838
1170,2024,Meghalaya,Transportation & Storage,1,2025-02-28 01:09:28.949
1171,2024,Meghalaya,Logistics,1,2025-02-28 01:09:29.224
1172,2024,Meghalaya,Travel & Tourism,2,2025-02-28 01:09:29.489
1173,2024,Odisha,Analytics,3,2025-02-28 01:09:32.956
1174,2024,Odisha,Advertising,4,2025-02-28 01:09:33.260
1175,2024,Odisha,Architecture Interior Design,4,2025-02-28 01:09:33.574
1176,2024,Odisha,AR VR (Augmented + Virtual Reality),4,2025-02-28 01:09:33.886
1177,2024,Odisha,Automotive,5,2025-02-28 01:09:34.177
1178,2024,Odisha,Art & Photography,8,2025-02-28 01:09:34.479
1179,2024,Odisha,Chemicals,2,2025-02-28 01:09:35.060
1180,2024,Odisha,Computer Vision,1,2025-02-28 01:09:35.362
1181,2024,Odisha,Telecommunication & Networking,5,2025-02-28 01:09:35.644
1182,2024,Odisha,Construction,36,2025-02-28 01:09:35.938
1183,2024,Odisha,Agriculture,31,2025-02-28 01:09:36.243
1184,2024,Odisha,Aeronautics Aerospace & Defence,5,2025-02-28 01:09:36.551
1185,2024,Odisha,AI,13,2025-02-28 01:09:36.853
1186,2024,Odisha,Green Technology,7,2025-02-28 01:09:37.158
1187,2024,Odisha,Events,4,2025-02-28 01:09:37.456
1188,2024,Odisha,Fashion,16,2025-02-28 01:09:37.747
1189,2024,Odisha,Finance Technology,10,2025-02-28 01:09:38.033
1190,2024,Odisha,Enterprise Software,4,2025-02-28 01:09:38.335
1191,2024,Odisha,Food & Beverages,28,2025-02-28 01:09:38.623
1192,2024,Odisha,Design,2,2025-02-28 01:09:38.930
1193,2024,Odisha,Education,20,2025-02-28 01:09:39.567
1194,2024,Odisha,Renewable Energy,20,2025-02-28 01:09:39.898
1195,2024,Odisha,Technology Hardware,12,2025-02-28 01:09:40.226
1196,2024,Odisha,Healthcare & Lifesciences,53,2025-02-28 01:09:40.522
1197,2024,Odisha,Internet of Things,6,2025-02-28 01:09:40.815
1198,2024,Odisha,IT Services,60,2025-02-28 01:09:41.124
1199,2024,Odisha,Human Resources,12,2025-02-28 01:09:41.428
1200,2024,Odisha,Marketing,7,2025-02-28 01:09:41.730
1201,2024,Odisha,Non- Renewable Energy,5,2025-02-28 01:09:42.355
1202,2024,Odisha,Pets & Animals,2,2025-02-28 01:09:42.644
1203,2024,Odisha,Media & Entertainment,6,2025-02-28 01:09:42.927
1204,2024,Odisha,Retail,8,2025-02-28 01:09:43.231
1205,2024,Odisha,House-Hold Services,4,2025-02-28 01:09:43.544
1206,2024,Odisha,Professional & Commercial Services,26,2025-02-28 01:09:43.836
1207,2024,Odisha,Sports,4,2025-02-28 01:09:44.138
1208,2024,Odisha,Social Impact,7,2025-02-28 01:09:44.433
1209,2024,Odisha,Social Network,2,2025-02-28 01:09:44.728
1210,2024,Odisha,Textiles & Apparel,12,2025-02-28 01:09:45.038
1211,2024,Odisha,Indic Language Startups,1,2025-02-28 01:09:45.342
1212,2024,Odisha,Transportation & Storage,14,2025-02-28 01:09:45.647
1213,2024,Odisha,Logistics,4,2025-02-28 01:09:45.930
1214,2024,Odisha,Travel & Tourism,12,2025-02-28 01:09:46.223
1215,2024,Odisha,Security Solutions,10,2025-02-28 01:09:46.524
1216,2024,Odisha,Real Estate,12,2025-02-28 01:09:47.110
1217,2024,Odisha,Other Specialty Retailers,12,2025-02-28 01:09:47.415
1218,2024,Odisha,Safety,1,2025-02-28 01:09:47.702
1219,2024,Odisha,Robotics,2,2025-02-28 01:09:47.988
1220,2024,Odisha,Biotechnology,10,2025-02-28 01:09:48.565
1221,2024,Odisha,Waste Management,10,2025-02-28 01:09:48.860
1222,2024,Odisha,Toys and Games,1,2025-02-28 01:09:49.429
1223,2024,Punjab,Analytics,1,2025-02-28 01:09:49.710
1224,2024,Punjab,Advertising,4,2025-02-28 01:09:49.994
1225,2024,Punjab,Architecture Interior Design,1,2025-02-28 01:09:50.286
1226,2024,Punjab,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:09:50.568
1227,2024,Punjab,Automotive,16,2025-02-28 01:09:50.863
1228,2024,Punjab,Art & Photography,4,2025-02-28 01:09:51.161
1229,2024,Punjab,Chemicals,8,2025-02-28 01:09:51.745
1230,2024,Punjab,Computer Vision,1,2025-02-28 01:09:52.048
1231,2024,Punjab,Telecommunication & Networking,2,2025-02-28 01:09:52.343
1232,2024,Punjab,Construction,24,2025-02-28 01:09:52.637
1233,2024,Punjab,Agriculture,26,2025-02-28 01:09:52.926
1234,2024,Punjab,Aeronautics Aerospace & Defence,2,2025-02-28 01:09:53.216
1235,2024,Punjab,AI,10,2025-02-28 01:09:53.513
1236,2024,Punjab,Green Technology,6,2025-02-28 01:09:53.811
1237,2024,Punjab,Events,1,2025-02-28 01:09:54.105
1238,2024,Punjab,Fashion,11,2025-02-28 01:09:54.400
1239,2024,Punjab,Finance Technology,9,2025-02-28 01:09:54.687
1240,2024,Punjab,Enterprise Software,3,2025-02-28 01:09:54.981
1241,2024,Punjab,Food & Beverages,25,2025-02-28 01:09:55.271
1242,2024,Punjab,Education,22,2025-02-28 01:09:56.126
1243,2024,Punjab,Renewable Energy,11,2025-02-28 01:09:56.409
1244,2024,Punjab,Technology Hardware,11,2025-02-28 01:09:56.689
1245,2024,Punjab,Healthcare & Lifesciences,37,2025-02-28 01:09:56.955
1246,2024,Punjab,Internet of Things,2,2025-02-28 01:09:57.224
1247,2024,Punjab,IT Services,45,2025-02-28 01:09:57.497
1248,2024,Punjab,Human Resources,8,2025-02-28 01:09:57.773
1249,2024,Punjab,Marketing,5,2025-02-28 01:09:58.050
1250,2024,Punjab,Nanotechnology,2,2025-02-28 01:09:58.318
1251,2024,Punjab,Non- Renewable Energy,2,2025-02-28 01:09:58.589
1252,2024,Punjab,Pets & Animals,1,2025-02-28 01:09:58.871
1253,2024,Punjab,Media & Entertainment,9,2025-02-28 01:09:59.149
1254,2024,Punjab,Retail,12,2025-02-28 01:09:59.421
1255,2024,Punjab,House-Hold Services,1,2025-02-28 01:09:59.691
1256,2024,Punjab,Professional & Commercial Services,17,2025-02-28 01:09:59.967
1257,2024,Punjab,Sports,2,2025-02-28 01:10:00.231
1258,2024,Punjab,Social Impact,2,2025-02-28 01:10:00.509
1259,2024,Punjab,Social Network,1,2025-02-28 01:10:00.785
1260,2024,Punjab,Textiles & Apparel,19,2025-02-28 01:10:01.066
1261,2024,Punjab,Indic Language Startups,1,2025-02-28 01:10:01.340
1262,2024,Punjab,Transportation & Storage,7,2025-02-28 01:10:01.632
1263,2024,Punjab,Logistics,3,2025-02-28 01:10:01.928
1264,2024,Punjab,Travel & Tourism,8,2025-02-28 01:10:02.218
1265,2024,Punjab,Security Solutions,3,2025-02-28 01:10:02.511
1266,2024,Punjab,Real Estate,6,2025-02-28 01:10:03.106
1267,2024,Punjab,Other Specialty Retailers,4,2025-02-28 01:10:03.390
1268,2024,Punjab,Safety,1,2025-02-28 01:10:03.689
1269,2024,Punjab,Robotics,1,2025-02-28 01:10:03.972
1270,2024,Punjab,Passenger Experience,1,2025-02-28 01:10:04.263
1271,2024,Punjab,Biotechnology,3,2025-02-28 01:10:04.548
1272,2024,Punjab,Waste Management,3,2025-02-28 01:10:04.836
1273,2024,Punjab,Toys and Games,1,2025-02-28 01:10:05.413
1274,2023,Assam,Analytics,1,2025-02-28 01:10:05.699
1275,2023,Assam,Advertising,3,2025-02-28 01:10:05.999
1276,2023,Assam,AR VR (Augmented + Virtual Reality),1,2025-02-28 01:10:06.582
1277,2023,Assam,Automotive,9,2025-02-28 01:10:06.868
1278,2023,Assam,Animation,1,2025-02-28 01:10:07.472
1279,2023,Assam,Chemicals,4,2025-02-28 01:10:07.770
1280,2023,Assam,Telecommunication & Networking,2,2025-02-28 01:10:08.376
1281,2023,Assam,Construction,70,2025-02-28 01:10:08.671
1282,2023,Assam,Agriculture,34,2025-02-28 01:10:08.949
1283,2023,Assam,Aeronautics Aerospace & Defence,1,2025-02-28 01:10:09.237
1284,2023,Assam,AI,1,2025-02-28 01:10:09.534
1285,2023,Assam,Green Technology,4,2025-02-28 01:10:09.835
1286,2023,Assam,Events,2,2025-02-28 01:10:10.138
1287,2023,Assam,Fashion,3,2025-02-28 01:10:10.417
1288,2023,Assam,Finance Technology,4,2025-02-28 01:10:10.714
1289,2023,Assam,Enterprise Software,3,2025-02-28 01:10:11.020
1290,2023,Assam,Food & Beverages,28,2025-02-28 01:10:11.326
1291,2023,Assam,Education,21,2025-02-28 01:10:12.231
1292,2023,Assam,Renewable Energy,7,2025-02-28 01:10:12.549
1293,2023,Assam,Technology Hardware,3,2025-02-28 01:10:12.846
1294,2023,Assam,Healthcare & Lifesciences,40,2025-02-28 01:10:13.144
1295,2023,Assam,Internet of Things,2,2025-02-28 01:10:13.447
1296,2023,Assam,IT Services,18,2025-02-28 01:10:13.726
1297,2023,Assam,Human Resources,3,2025-02-28 01:10:14.021
1298,2023,Assam,Marketing,4,2025-02-28 01:10:14.299
1299,2023,Assam,Nanotechnology,1,2025-02-28 01:10:14.597
1300,2023,Assam,Non- Renewable Energy,2,2025-02-28 01:10:14.905
1301,2023,Assam,Pets & Animals,1,2025-02-28 01:10:15.188
1302,2023,Assam,Media & Entertainment,3,2025-02-28 01:10:15.494
1303,2023,Assam,Retail,6,2025-02-28 01:10:15.784
1304,2023,Assam,House-Hold Services,2,2025-02-28 01:10:16.078
1305,2023,Assam,Professional & Commercial Services,19,2025-02-28 01:10:16.356
1306,2023,Assam,Sports,2,2025-02-28 01:10:16.650
1307,2023,Assam,Social Impact,5,2025-02-28 01:10:16.942
1308,2023,Assam,Social Network,1,2025-02-28 01:10:17.233
1309,2023,Assam,Textiles & Apparel,8,2025-02-28 01:10:17.520
1310,2023,Assam,Indic Language Startups,1,2025-02-28 01:10:17.812
1311,2023,Assam,Transportation & Storage,8,2025-02-28 01:10:18.093
1312,2023,Assam,Travel & Tourism,14,2025-02-28 01:10:18.685
1313,2023,Assam,Security Solutions,6,2025-02-28 01:10:18.964
1314,2023,Assam,Real Estate,3,2025-02-28 01:10:19.550
1315,2023,Assam,Other Specialty Retailers,4,2025-02-28 01:10:19.843
1316,2023,Assam,Safety,1,2025-02-28 01:10:20.132
1317,2023,Assam,Passenger Experience,1,2025-02-28 01:10:20.717
1318,2023,Assam,Biotechnology,4,2025-02-28 01:10:20.997
1319,2023,Assam,Waste Management,1,2025-02-28 01:10:21.285
1320,2023,Chandigarh,Analytics,1,2025-02-28 01:10:22.199
1321,2023,Chandigarh,Architecture Interior Design,1,2025-02-28 01:10:22.795
1322,2023,Chandigarh,Automotive,2,2025-02-28 01:10:23.402
1323,2023,Chandigarh,Chemicals,1,2025-02-28 01:10:24.329
1324,2023,Chandigarh,Telecommunication & Networking,2,2025-02-28 01:10:24.922
1325,2023,Chandigarh,Construction,6,2025-02-28 01:10:25.216
1326,2023,Chandigarh,Agriculture,7,2025-02-28 01:10:25.521
1327,2023,Chandigarh,Aeronautics Aerospace & Defence,1,2025-02-28 01:10:25.815
1328,2023,Chandigarh,AI,2,2025-02-28 01:10:26.134
1329,2023,Chandigarh,Green Technology,1,2025-02-28 01:10:26.435
1330,2023,Chandigarh,Fashion,1,2025-02-28 01:10:27.025
1331,2023,Chandigarh,Finance Technology,5,2025-02-28 01:10:27.338
1332,2023,Chandigarh,Food & Beverages,2,2025-02-28 01:10:27.953
1333,2023,Chandigarh,Education,10,2025-02-28 01:10:28.838
1334,2023,Chandigarh,Renewable Energy,4,2025-02-28 01:10:29.133
1335,2023,Chandigarh,Technology Hardware,3,2025-02-28 01:10:29.422
1336,2023,Chandigarh,Healthcare & Lifesciences,24,2025-02-28 01:10:29.712
1337,2023,Chandigarh,Internet of Things,2,2025-02-28 01:10:30.003
1338,2023,Chandigarh,IT Services,10,2025-02-28 01:10:30.291
1339,2023,Chandigarh,Human Resources,2,2025-02-28 01:10:30.564
1340,2023,Chandigarh,Marketing,1,2025-02-28 01:10:30.854
1341,2023,Chandigarh,Non- Renewable Energy,2,2025-02-28 01:10:31.434
1342,2023,Chandigarh,Pets & Animals,1,2025-02-28 01:10:31.727
1343,2023,Chandigarh,Media & Entertainment,3,2025-02-28 01:10:32.022
1344,2023,Chandigarh,Retail,4,2025-02-28 01:10:32.323
1345,2023,Chandigarh,House-Hold Services,4,2025-02-28 01:10:32.622
1346,2023,Chandigarh,Professional & Commercial Services,6,2025-02-28 01:10:32.910
1347,2023,Chandigarh,Textiles & Apparel,4,2025-02-28 01:10:34.113
1348,2023,Chandigarh,Transportation & Storage,2,2025-02-28 01:10:34.708
1349,2023,Chandigarh,Logistics,1,2025-02-28 01:10:35.010
1350,2023,Chandigarh,Travel & Tourism,2,2025-02-28 01:10:35.313
1351,2023,Chandigarh,Security Solutions,4,2025-02-28 01:10:35.635
1352,2023,Chandigarh,Real Estate,2,2025-02-28 01:10:36.214
1353,2023,Chandigarh,Waste Management,2,2025-02-28 01:10:37.961
1354,2023,Chandigarh,Others,1,2025-02-28 01:10:38.249
1355,2023,Goa,Advertising,1,2025-02-28 01:10:39.139
1356,2023,Goa,Automotive,3,2025-02-28 01:10:40.010
1357,2023,Goa,Chemicals,2,2025-02-28 01:10:40.924
1358,2023,Goa,Computer Vision,1,2025-02-28 01:10:41.224
1359,2023,Goa,Telecommunication & Networking,1,2025-02-28 01:10:41.522
1360,2023,Goa,Construction,5,2025-02-28 01:10:41.818
1361,2023,Goa,Agriculture,1,2025-02-28 01:10:42.116
1362,2023,Goa,Aeronautics Aerospace & Defence,2,2025-02-28 01:10:42.408
1363,2023,Goa,Green Technology,2,2025-02-28 01:10:43.009
1364,2023,Goa,Events,1,2025-02-28 01:10:43.300
1365,2023,Goa,Fashion,3,2025-02-28 01:10:43.585
1366,2023,Goa,Finance Technology,4,2025-02-28 01:10:43.891
1367,2023,Goa,Enterprise Software,1,2025-02-28 01:10:44.192
1368,2023,Goa,Food & Beverages,16,2025-02-28 01:10:44.495
1369,2023,Goa,Design,1,2025-02-28 01:10:44.787
1370,2023,Goa,Education,4,2025-02-28 01:10:45.383
1371,2023,Goa,Renewable Energy,1,2025-02-28 01:10:45.683
1372,2023,Goa,Technology Hardware,2,2025-02-28 01:10:45.980
1373,2023,Goa,Healthcare & Lifesciences,7,2025-02-28 01:10:46.279
1374,2023,Goa,Internet of Things,1,2025-02-28 01:10:46.579
1375,2023,Goa,IT Services,8,2025-02-28 01:10:46.866
1376,2023,Goa,Human Resources,1,2025-02-28 01:10:47.158
1377,2023,Goa,Marketing,2,2025-02-28 01:10:47.460
1378,2023,Goa,Pets & Animals,1,2025-02-28 01:10:48.338
1379,2023,Goa,Media & Entertainment,2,2025-02-28 01:10:48.658
1380,2023,Goa,Retail,2,2025-02-28 01:10:48.955
1381,2023,Goa,Professional & Commercial Services,6,2025-02-28 01:10:49.535
1382,2023,Goa,Textiles & Apparel,1,2025-02-28 01:10:50.735
1383,2023,Goa,Travel & Tourism,11,2025-02-28 01:10:51.943
1384,2023,Goa,Other Specialty Retailers,1,2025-02-28 01:10:53.142
1385,2023,Goa,Robotics,1,2025-02-28 01:10:53.739
1386,2023,Goa,Waste Management,1,2025-02-28 01:10:54.630
1387,2023,Goa,Others,1,2025-02-28 01:10:54.934
1388,2023,Goa,Toys and Games,1,2025-02-28 01:10:55.233
1389,2023,Delhi,Analytics,11,2025-02-28 01:10:55.554
1390,2023,Delhi,Advertising,48,2025-02-28 01:10:55.871
1391,2023,Delhi,Architecture Interior Design,15,2025-02-28 01:10:56.186
1392,2023,Delhi,AR VR (Augmented + Virtual Reality),9,2025-02-28 01:10:56.503
1393,2023,Delhi,Automotive,80,2025-02-28 01:10:56.830
1394,2023,Delhi,Art & Photography,5,2025-02-28 01:10:57.151
1395,2023,Delhi,Animation,3,2025-02-28 01:10:57.473
1396,2023,Delhi,Chemicals,33,2025-02-28 01:10:57.794
1397,2023,Delhi,Computer Vision,6,2025-02-28 01:10:58.118
1398,2023,Delhi,Telecommunication & Networking,35,2025-02-28 01:10:58.436
1399,2023,Delhi,Construction,151,2025-02-28 01:10:58.763
1400,2023,Delhi,Agriculture,76,2025-02-28 01:10:59.075
1401,2023,Delhi,Aeronautics Aerospace & Defence,40,2025-02-28 01:10:59.394
1402,2023,Delhi,AI,52,2025-02-28 01:10:59.720
1403,2023,Delhi,Green Technology,65,2025-02-28 01:11:00.039
1404,2023,Delhi,Events,24,2025-02-28 01:11:00.353
1405,2023,Delhi,Fashion,93,2025-02-28 01:11:00.673
1406,2023,Delhi,Finance Technology,110,2025-02-28 01:11:01.002
1407,2023,Delhi,Enterprise Software,31,2025-02-28 01:11:01.303
1408,2023,Delhi,Food & Beverages,156,2025-02-28 01:11:01.618
1409,2023,Delhi,Design,14,2025-02-28 01:11:01.936
1410,2023,Delhi,Dating Matrimonial,3,2025-02-28 01:11:02.243
1411,2023,Delhi,Education,159,2025-02-28 01:11:02.567
1412,2023,Delhi,Renewable Energy,78,2025-02-28 01:11:02.889
1413,2023,Delhi,Technology Hardware,102,2025-02-28 01:11:03.211
1414,2023,Delhi,Healthcare & Lifesciences,340,2025-02-28 01:11:03.540
1415,2023,Delhi,Internet of Things,13,2025-02-28 01:11:03.851
1416,2023,Delhi,IT Services,315,2025-02-28 01:11:04.170
1417,2023,Delhi,Human Resources,146,2025-02-28 01:11:04.481
1418,2023,Delhi,Marketing,63,2025-02-28 01:11:04.801
1419,2023,Delhi,Nanotechnology,2,2025-02-28 01:11:05.111
1420,2023,Delhi,Non- Renewable Energy,11,2025-02-28 01:11:05.421
1421,2023,Delhi,Pets & Animals,9,2025-02-28 01:11:05.739
1422,2023,Delhi,Media & Entertainment,58,2025-02-28 01:11:06.059
1423,2023,Delhi,Retail,75,2025-02-28 01:11:06.365
1424,2023,Delhi,House-Hold Services,32,2025-02-28 01:11:06.679
1425,2023,Delhi,Professional & Commercial Services,172,2025-02-28 01:11:06.993
1426,2023,Delhi,Sports,12,2025-02-28 01:11:07.309
1427,2023,Delhi,Social Impact,17,2025-02-28 01:11:07.634
1428,2023,Delhi,Social Network,14,2025-02-28 01:11:07.959
1429,2023,Delhi,Textiles & Apparel,74,2025-02-28 01:11:08.267
1430,2023,Delhi,Indic Language Startups,13,2025-02-28 01:11:08.590
1431,2023,Delhi,Transportation & Storage,44,2025-02-28 01:11:08.901
1432,2023,Delhi,Logistics,29,2025-02-28 01:11:09.224
1433,2023,Delhi,Travel & Tourism,74,2025-02-28 01:11:09.542
1434,2023,Delhi,Security Solutions,67,2025-02-28 01:11:09.867
1435,2023,Delhi,Airport Operations,1,2025-02-28 01:11:10.173
1436,2023,Delhi,Real Estate,35,2025-02-28 01:11:10.509
1437,2023,Delhi,Other Specialty Retailers,39,2025-02-28 01:11:10.834
1438,2023,Delhi,Safety,13,2025-02-28 01:11:11.170
1439,2023,Delhi,Robotics,6,2025-02-28 01:11:11.496
1440,2023,Delhi,Biotechnology,9,2025-02-28 01:11:12.142
1441,2023,Delhi,Waste Management,37,2025-02-28 01:11:12.475
1442,2023,Delhi,Others,22,2025-02-28 01:11:12.805
1443,2023,Delhi,Toys and Games,20,2025-02-28 01:11:13.139
1444,2023,Gujarat,Analytics,9,2025-02-28 01:11:13.465
1445,2023,Gujarat,Advertising,19,2025-02-28 01:11:13.777
1446,2023,Gujarat,Architecture Interior Design,29,2025-02-28 01:11:14.102
1447,2023,Gujarat,AR VR (Augmented + Virtual Reality),8,2025-02-28 01:11:14.410
1448,2023,Gujarat,Automotive,92,2025-02-28 01:11:14.722
1449,2023,Gujarat,Art & Photography,10,2025-02-28 01:11:15.038
1450,2023,Gujarat,Chemicals,95,2025-02-28 01:11:15.654
